impl,attrCount,revealRatio,issuer_ms_mean,issuer_ms_std,issuer_ms_count,wallet_ms_mean,wallet_ms_std,wallet_ms_count,verifier_ms_mean,verifier_ms_std,verifier_ms_count,issuer_cpu_ms_mean,issuer_cpu_ms_std,issuer_cpu_ms_count,wallet_cpu_ms_mean,wallet_cpu_ms_std,wallet_cpu_ms_count,verifier_cpu_ms_mean,verifier_cpu_ms_std,verifier_cpu_ms_count,e2e_ms_mean,e2e_ms_std,e2e_ms_count,payload_present_bytes_mean,payload_present_bytes_std,payload_present_bytes_count,vc_size_bytes_mean,vc_size_bytes_std,vc_size_bytes_count
bbs2023-digitalbazaar,5,0.2,37.9175482,2.4983522508389164,50,179.13569897999994,5.694170071760653,50,64.54174698000003,1.5695977653261377,50,43.49474,9.890321411607303,50,201.6882,15.008990589996792,50,72.36872,3.0950647748983076,50,281.59499416,8.829946515034298,50,864.0,0.0,50,904.0,0.0,50
bbs2023-digitalbazaar,5,0.4,37.28507254000029,0.6862574261266091,50,174.82959287999998,3.711671515464142,50,64.34798874000015,1.768728829025051,50,41.750699999999995,1.2714946892920789,50,196.04238,6.869238109105826,50,71.76474,4.100151544287412,50,276.4626541600004,5.563023141296647,50,847.0,0.0,50,904.0,0.0,50
bbs2023-digitalbazaar,5,0.6,36.86220833999985,1.5993059480491496,50,170.57004035999992,2.9405865497285797,50,63.8028813399998,1.0138204611498822,50,41.60986,3.3311217146719794,50,190.67108,7.506054910537222,50,70.30894,1.3138667252947482,50,271.23513003999955,4.726385089649733,50,842.0,0.0,50,904.0,0.0,50
bbs2023-digitalbazaar,5,0.8,36.682130580000376,1.0901246758610217,50,168.4915490000004,4.236335448257142,50,64.04450059999988,2.657859085403471,50,41.14189999999999,2.7251140193333825,50,187.68878,6.28973641214684,50,70.66123999999999,3.2774778603215546,50,269.2181801800006,6.966691652195357,50,820.0,0.0,50,904.0,0.0,50
bbs2023-digitalbazaar,5,1.0,36.53334726000045,1.5544992437965024,50,163.59548926000062,2.6809753112748163,50,63.03397608000014,1.1569588122531669,50,40.80744,2.179387080659822,50,182.58086,6.964530342985612,50,69.38962,1.4394354886977188,50,263.1628126000012,4.369084054395188,50,802.0,0.0,50,904.0,0.0,50
bbs2023-digitalbazaar,6,0.2,41.27056892000008,2.543937322785854,50,188.78935460000022,3.772877401407044,50,67.47641616000008,1.2421105517143256,50,46.08028,2.9363626537411402,50,209.85386,6.9013270507658655,50,74.55682,3.3635873809044363,50,297.53633968000037,6.133449030343742,50,908.0,0.0,50,923.0,0.0,50
bbs2023-digitalbazaar,6,0.4,40.923731419999676,1.7800468857675618,50,185.1471981400004,3.222208333072431,50,66.75064654000016,1.1651907018908179,50,45.75238,2.164391019503204,50,205.29256,4.858407025235448,50,73.74788000000001,3.339343144746784,50,292.82157610000024,5.05311628305591,50,891.0,0.0,50,923.0,0.0,50
bbs2023-digitalbazaar,6,0.6,40.83426016000012,0.6528651184065553,50,183.15125248000084,2.8486832537448628,50,67.0565209599986,1.6930434615480874,50,46.11786,3.0714386910796754,50,203.7133,6.5233499602644045,50,73.61394,1.8695698447744062,50,291.04203359999957,4.692318973587311,50,882.0,0.0,50,923.0,0.0,50
bbs2023-digitalbazaar,6,0.8,40.6457153600012,0.671382582347799,50,180.56364100000036,3.6030494755146845,50,67.00465475999926,0.9279996224053475,50,45.305200000000006,1.124809008731015,50,200.77545999999998,6.422890369798396,50,74.18616,3.5192368279825366,50,288.2140111200008,4.1190080614701206,50,864.0,0.0,50,923.0,0.0,50
bbs2023-digitalbazaar,6,1.0,40.6654324800006,0.5575630555864663,50,175.25519474000234,2.971781783379604,50,66.93301848000061,1.1383991259225807,50,45.4502,1.1470853392447324,50,195.08205999999998,6.592454602817079,50,73.98676,3.851284416335696,50,282.85364570000354,4.041557211175796,50,828.0,0.0,50,923.0,0.0,50
bbs2023-digitalbazaar,7,0.2,45.097773159999925,0.8078564322578178,50,203.44392351999937,3.997713875320257,50,71.32695329999929,1.4119382547760968,50,51.18091999999999,3.481679203358925,50,226.90032,8.732027530503405,50,78.4884,1.6752071574608758,50,319.86864997999857,5.653177191092929,50,948.0,0.0,50,942.0,0.0,50
bbs2023-digitalbazaar,7,0.4,44.665564780000715,0.6343864922363526,50,199.77069267999906,4.236794011580194,50,71.32315114000171,2.7710215214007663,50,49.69064,0.9757082777476588,50,221.39759999999998,7.913204851411855,50,78.46396,3.1579965294471153,50,315.7594086000015,6.87528885166398,50,935.0,0.0,50,942.0,0.0,50
bbs2023-digitalbazaar,7,0.6,44.89744257999963,1.7312628092041424,50,194.87266890000058,3.6660270546454905,50,70.92041249999922,1.131938287553929,50,49.92152,2.0278181321664066,50,216.24669999999998,6.873857044139434,50,78.43616,3.043392483826601,50,310.6905239799994,5.440976104414351,50,904.0,0.0,50,942.0,0.0,50
bbs2023-digitalbazaar,7,0.8,44.687946800002244,1.2756087815090815,50,190.89453342000053,3.7255181277004916,50,70.7066867000013,2.3490530954830717,50,49.97222,2.0974278250334355,50,212.37986,9.425225250402049,50,78.7175,6.950825569084345,50,306.28916692000405,6.349651027704445,50,890.0,0.0,50,942.0,0.0,50
bbs2023-digitalbazaar,7,1.0,44.97105456000019,1.3381318474962685,50,187.62875083999825,3.5691806453555435,50,71.27664342000091,1.5648367916162402,50,49.9748,1.6261041460735381,50,208.29144,7.165439730898788,50,78.49528000000001,1.924120653011899,50,303.8764488199993,5.248288272267784,50,854.0,0.0,50,942.0,0.0,50
bbs2023-digitalbazaar,8,0.2,48.56331111999869,0.7451686722468065,50,215.33686301999958,2.8559154775996145,50,74.70892731999979,1.029050145831952,50,54.4263,3.3965276882037476,50,238.99542000000002,7.404460131596905,50,82.24068,1.4132495401934955,50,338.60910145999804,4.043049880697275,50,992.0,0.0,50,962.0,0.0,50
bbs2023-digitalbazaar,8,0.4,48.68210631999769,0.7169371804467246,50,210.78719924000035,3.5903635918543393,50,74.62306470000127,0.8516849980793026,50,53.9478,0.8968427159445839,50,233.27838,7.377706802860867,50,81.95984,0.9673512195892525,50,334.0923702599993,4.4091243229498,50,970.0,0.0,50,962.0,0.0,50
bbs2023-digitalbazaar,8,0.6,48.755486780001085,1.2407666102880333,50,207.60315153999835,2.6443537909529193,50,74.58622491999878,1.4198749178381673,50,54.74694,3.671182506540167,50,230.291,6.985317972982582,50,81.91594,1.5691381803332645,50,330.94486323999826,4.344407701364726,50,948.0,0.0,50,962.0,0.0,50
bbs2023-digitalbazaar,8,0.8,48.74257931999746,0.7786582031508951,50,204.94808891999827,3.2224110246224296,50,75.18418587999942,1.3988303945314384,50,54.12667999999999,1.0619403388445632,50,227.2707,6.739239699290254,50,82.67576000000001,1.65951877165321,50,328.8748541199951,4.405240002108449,50,916.0,0.0,50,962.0,0.0,50
bbs2023-digitalbazaar,8,1.0,49.06615387999977,1.4725504264699676,50,199.56205465999838,4.952195713842747,50,74.90673724000168,1.280976477227305,50,54.552240000000005,1.6695845207226672,50,221.84831999999997,9.16945720566548,50,82.79078,2.7706373560564557,50,323.5349457799998,6.976317551738641,50,880.0,0.0,50,962.0,0.0,50
bbs2023-digitalbazaar,9,0.2,52.80952411999926,0.725782444161146,50,230.85153382000107,4.130079896916183,50,78.92066725999815,1.768361044305391,50,58.868779999999994,1.7293378264408523,50,256.04490000000004,8.67682461961702,50,86.84603999999999,2.0943343685636595,50,362.58172519999846,5.866725539763221,50,1036.0,0.0,50,981.0,0.0,50
bbs2023-digitalbazaar,9,0.4,53.40656360000081,1.9310621297616424,50,227.05654581999698,4.3488603207772405,50,79.12830333999882,0.9883502670099285,50,59.139300000000006,2.119774278029601,50,250.64736000000002,6.721255193634537,50,86.92154000000001,1.122631206094841,50,359.5914127599966,6.084564367741074,50,1010.0,0.0,50,981.0,0.0,50
bbs2023-digitalbazaar,9,0.6,52.407750019998055,1.6518390849850735,50,218.25277011999918,3.896595780922298,50,77.95060983999748,1.3963401379196663,50,58.28206,2.3958470992233902,50,241.83916000000002,7.576370178120811,50,85.88772,2.1064467328578105,50,348.61112997999476,6.14327431443067,50,974.0,0.0,50,981.0,0.0,50
bbs2023-digitalbazaar,9,0.8,52.58998605999921,1.3039146574116725,50,214.6130521400011,5.082507311733905,50,78.45700145999609,1.9961332241825398,50,58.61148,3.303436202576008,50,238.16668,8.821467876002657,50,86.48986000000001,2.572175931155628,50,345.6600396599964,7.675925837425129,50,942.0,0.0,50,981.0,0.0,50
bbs2023-digitalbazaar,9,1.0,52.38734122000169,1.0218882631762092,50,210.24105206000152,5.570552019280684,50,79.04445114000119,3.033327406527071,50,58.1337,1.2425277108559387,50,233.32576,9.164382880144059,50,87.17450000000001,3.467399703536012,50,341.6728444200044,8.713707334931522,50,907.0,0.0,50,981.0,0.0,50
bbs2023-digitalbazaar,10,0.2,56.31314188000047,2.1049073994083383,50,237.91287693999823,5.427124458236256,50,81.1868740800029,1.354481547412071,50,62.677640000000004,3.7265253595689094,50,262.76282,9.628041642249901,50,89.1335,1.553318255233234,50,375.4128929000016,7.951382213025193,50,1063.0,0.0,50,1002.0,0.0,50
bbs2023-digitalbazaar,10,0.4,55.63578159999801,0.9121420056884962,50,231.74570477999515,3.445231571132134,50,81.03687791999896,1.798107087027775,50,62.212619999999994,3.6456476196882743,50,256.09174,5.787202989460855,50,88.97977999999999,1.9725098824407754,50,368.4183642999921,5.577333478027943,50,1032.0,0.0,50,1002.0,0.0,50
bbs2023-digitalbazaar,10,0.6,56.249510759992994,1.3674257561450314,50,229.11210649999674,4.152523270502679,50,81.58026762000286,1.3088613001711025,50,62.54376,2.7350636716835783,50,253.52058,7.355854075996,50,89.71458000000001,1.9053492806371448,50,366.9418848799926,6.380239559112678,50,1000.0,0.0,50,1002.0,0.0,50
bbs2023-digitalbazaar,10,0.8,56.44144797999295,1.9565019714164937,50,224.7034960999945,5.480955810513811,50,81.84204217999708,2.8690996951113195,50,63.05256,3.962117508276068,50,249.13986,8.136737045985333,50,90.02304,3.195541096015904,50,362.9869862599846,9.12147931660449,50,968.0,0.0,50,1002.0,0.0,50
bbs2023-digitalbazaar,10,1.0,56.71519268000149,1.57764471181434,50,222.62422270000562,5.7341075296533175,50,83.22432821999887,3.7168983301068024,50,63.008,1.9395782625959421,50,246.30692,7.548424184353896,50,91.82968000000001,5.313151612628379,50,362.563743600006,9.813953840349997,50,935.0,0.0,50,1002.0,0.0,50
bbs2023-digitalbazaar,20,0.5,94.95607124000323,2.1069535227498393,50,359.60903636000467,5.888101071599309,50,120.38660835999879,2.0564958589408935,50,104.77825999999999,3.1468770577724645,50,396.62762000000004,10.878353431621196,50,132.48616,3.419935292143556,50,574.9517159600067,9.220992059801947,50,1363.0,0.0,50,1212.0,0.0,50
bbs2023-digitalbazaar,40,0.5,172.0751020200015,2.764754396165883,50,614.6749507799977,9.403452123109945,50,197.59212655999815,3.5150445280624316,50,189.40741999999997,4.665272733414724,50,675.8041000000001,11.510152530505831,50,216.87108,4.042988270664981,50,984.3421793599974,13.951038879730438,50,2071.0,0.0,50,1632.0,0.0,50
bbs2023-digitalbazaar,60,0.5,256.1339770599967,5.978278218722606,50,891.7757804199948,18.153055626944862,50,281.39485124000464,6.51300299773267,50,281.47944,6.7610543500920235,50,978.99494,20.833990050023857,50,308.29964,7.2014526277263995,50,1429.3046087199962,29.02732980960463,50,2775.0,0.0,50,2052.0,0.0,50
bbs2023-digitalbazaar,80,0.5,377.4407596200006,38.09697783459539,50,1326.366091600001,201.49246651056305,50,411.39477511999314,51.06004734967087,50,413.55836000000005,41.70893454853382,50,1454.1885200000002,221.32294494920643,50,452.17814,58.03337892690616,50,2115.2016263399946,266.81882076188697,50,3483.0,0.0,50,2472.0,0.0,50
bbs2023-digitalbazaar,100,0.5,509.5363903999992,18.096383567382116,50,1746.4645779200107,39.6207145886726,50,542.7655490000034,19.515643180079284,50,558.49484,20.10737957471417,50,1913.99824,43.65630729172345,50,594.02178,21.432356575495476,50,2798.7665173200135,66.42395397288524,50,4191.0,0.0,50,2895.0,0.0,50
